DEPT,TOC
2729.264264264264,4.4148800435401405
2737.0960960960956,4.295375150322265
2744.927927927928,4.0661070481559864
2752.7597597597596,3.866272402160091
2760.591591591591,3.8112646115870463
2768.4234234234236,3.88222642977337
2776.255255255255,3.951177304625271
2784.0870870870867,3.9220333217469165
2791.918918918919,3.8327133433623892
2799.7507507507507,3.799780825259984
2807.5825825825823,3.851613062577216
2815.414414414414,3.9288775921186265
2823.2462462462463,3.976205105640974
2831.078078078078,3.9131492883542163
2838.9099099099094,3.722719652977499
2846.741741741742,3.558410134887779
2854.5735735735734,3.6064764860387113
2862.405405405405,3.8071358167476674
2870.2372372372374,3.9608586027810073
2878.069069069069,4.0209463437431
2885.9009009009005,4.0763122232458375
2893.732732732733,4.181837561006592
2901.5645645645645,4.2648589996047335
2909.396396396396,4.22005278832523
2917.2282282282276,4.094793162963686
2925.06006006006,4.030604354714962
2932.8918918918916,4.0087417387018505
2940.723723723723,3.970616642654997
2948.5555555555557,3.923799021526213
2956.387387387387,3.9808396809328377
2964.2192192192188,4.152545899079039
2972.051051051051,4.32439898526254
2979.8828828828828,4.408407360097837
2987.7147147147143,4.356438276145344
2995.546546546547,4.17058158558182
3003.3783783783783,3.9201968642741707
3011.21021021021,3.7488544134755837
3019.0420420420423,3.730773596063154
3026.873873873874,3.822144892243374
3034.7057057057054,3.9035634588136507
3042.537537537537,3.9191201260251103
3050.3693693693695,3.89645439557485
3058.201201201201,3.876839180419116
3066.0330330330326,3.8715560445621557
3073.864864864865,3.867398702868154
3081.6966966966966,3.862553651615245
3089.528528528528,3.8633358489154386
3097.3603603603606,3.867717748596942
3105.192192192192,3.883119194296507
3113.0240240240237,3.9044356830733684
3120.855855855856,3.9016450839299996
3128.6876876876877,3.84883245599805
3136.5195195195192,3.776358089290441
3144.351351351351,3.7387951625200824
3152.1831831831832,3.7285848390033234
3160.015015015015,3.7169713920653074
3167.8468468468463,3.706108875036013
3175.678678678679,3.7028103223361986
3183.5105105105104,3.7004194155955483
3191.342342342342,3.6820192893243076
3199.1741741741744,3.660882180521061
3207.006006006006,3.647550690747815
3214.8378378378375,3.631622676815236
3222.66966966967,3.6146739700224884
3230.5015015015015,3.6004462494378573
3238.333333333333,3.5941504400723083
3246.1651651651646,3.5920284863109972
3253.996996996997,3.5930401192185637
3261.8288288288286,3.601400255859661
3269.66066066066,3.6032922814322657
3277.4924924924926,3.5931004879522765
3285.324324324324,3.586009305575154
3293.1561561561557,3.6050082961027994
3300.987987987988,3.645396349273122
3308.8198198198197,3.678483128142904
3316.6516516516513,3.6946453591951016
3324.4834834834837,3.701517441573231
3332.3153153153153,3.6998835070768084
3340.147147147147,3.6834871060095704
3347.9789789789793,3.655715080145035
3355.810810810811,3.629251965821384
3363.6426426426424,3.6159603084760024
3371.474474474474,3.6183730226832234
3379.3063063063064,3.6343535085582075
3387.138138138138,3.655249295904578
3394.9699699699695,3.6747644551232908
3402.801801801802,3.6954738884939533
3410.6336336336335,3.7104572482369194
3418.465465465465,3.705557735653461
3426.2972972972975,3.6763883338624077
3434.129129129129,3.6518523035476598
3441.9609609609606,3.6585520349190257
3449.792792792793,3.6836374923483395
3457.6246246246246,3.696190842405128
3465.456456456456,3.6846065581184475
3473.2882882882877,3.6592974818574167
3481.12012012012,3.6396065985153823
3488.9519519519517,3.630661870502414
3496.7837837837837,3.623841938877889
3504.6156156156153,3.6175339757825404
3512.4474474474473,3.6164687826376545
3520.2792792792793,3.6184147617650377
3528.111111111111,3.609921543858145
3535.942942942943,3.5892639732554175
3543.774774774775,3.550812121469536
3551.6066066066064,3.4999272119695064
3559.4384384384384,3.4587337596474628
3567.27027027027,3.441827088681949
3575.102102102102,3.4460843668139316
3582.933933933934,3.4623486696403547
3590.7657657657655,3.494814902059404
3598.5975975975975,3.537289829487705
3606.429429429429,3.548613463615608
3614.261261261261,3.5136156203623354
3622.093093093093,3.449668920704779
3629.9249249249247,3.385756035946758
3637.7567567567567,3.356255342190691
3645.5885885885887,3.354563675465512
3653.42042042042,3.3469827507628147
3661.252252252252,3.3108851682264504
3669.0840840840838,3.2600597094759616
3676.915915915916,3.227771809099396
3684.747747747748,3.218257829669403
3692.5795795795793,3.2167721374808615
3700.4114114114113,3.217056220973514
3708.2432432432433,3.2201788059509435
3716.075075075075,3.227308457852971
3723.906906906907,3.22792886537582
3731.7387387387384,3.216659530525544
3739.5705705705705,3.2040970029701845
3747.4024024024025,3.2015273750328626
3755.234234234234,3.211317666099937
3763.066066066066,3.2252355817127514
3770.8978978978976,3.23873515807217
3778.7297297297296,3.252245506615248
3786.5615615615616,3.2642669687192623
3794.393393393393,3.272093480283006
3802.225225225225,3.273966259678719
3810.057057057057,3.276987818949733
3817.8888888888887,3.2842308389417516
3825.7207207207207,3.2907522155331015
3833.5525525525522,3.286936018744966
3841.3843843843842,3.27101201522966
3849.2162162162163,3.2448931671912913
3857.048048048048,3.2219274542996788
3864.87987987988,3.217387388870468
3872.711711711712,3.2251157747662007
3880.5435435435434,3.237038857294029
3888.3753753753754,3.243588562108667
3896.207207207207,3.2357137101106925
3904.039039039039,3.2157989225185895
3911.870870870871,3.1869314610146833
3919.7027027027025,3.1493393231707993
3927.5345345345345,3.1184672284050974
3935.366366366366,3.1014287930762396
3943.198198198198,3.0956198206139693
3951.03003003003,3.096462995217345
3958.8618618618616,3.09481044299144
3966.6936936936936,3.0869508415201024
